-1.264388553788479120e-20,3.938441109076240949e-21,-1.368990916131833787e-19,2.880702793488663058e-20,1.605035753149738590e-20,-3.670062384142119863e-21,-7.430135857359941044e-21,-1.333136131463106094e-19,2.535311064525224435e-20,-2.297629858849799092e-20
-4.952797331089336388e-05,2.067249165626884393e-04,1.448859226322277149e-03,-1.269611288246674926e-03,1.823955376301206709e-03,2.503402732545885412e-06,5.838632371688136716e-04,1.711943806269167374e-03,-1.912791765267191470e-03,2.056843972484481437e-03
-1.452291999935551383e-04,2.819484102170605883e-04,2.862057260503453326e-03,-2.410685174108793440e-03,4.009185242634454374e-03,-3.583501665771562396e-05,1.249368690944112955e-03,4.004950580636520811e-03,-4.934420116060008084e-03,3.157393629097601795e-03
-1.903961933955961527e-04,2.897723409422795523e-04,3.931238217604562935e-03,-3.457684973901728725e-03,6.049333953157803173e-03,-3.583021917134884945e-05,1.952885851133480660e-03,6.129824211955047127e-03,-8.041936824437444925e-03,3.777598551726212093e-03
-1.827448647165626336e-04,3.007210935597342833e-04,4.887378631592636212e-03,-4.574833973137146757e-03,8.010151633490296755e-03,1.504986036572839307e-05,2.636109124665588811e-03,8.228399566114276073e-03,-1.122169162075752416e-02,4.439331983055468112e-03
-1.204689836349495327e-04,3.065547826219375315e-04,5.717662638893492022e-03,-5.713270695465223932e-03,9.991612958523528321e-03,1.184019751198338310e-04,3.305057496772206404e-03,1.025888652412676461e-02,-1.436182985282853999e-02,5.004786526357414903e-03
-8.248371231836347647e-06,3.118742123975358819e-04,6.464999526962361687e-03,-6.876681338855433236e-03,1.194040067610138527e-02,2.717761257265216904e-04,3.956956685757849999e-03,1.225659683461726226e-02,-1.745844242466237928e-02,5.571174852102573315e-03
1.502641585406036019e-04,3.156856196245751839e-04,7.134026134170916474e-03,-8.044444799414154218e-03,1.387741294203259125e-02,4.720262005562398657e-04,4.593008776477887183e-03,1.422192469260128572e-02,-2.048898883096530316e-02,6.113505097710532354e-03
3.510873476548680367e-04,3.188127893778456103e-04,7.738118949877996998e-03,-9.211650839229944265e-03,1.578715115007281455e-02,7.159258153993279875e-04,5.212975356471065240e-03,1.616527915345637029e-02,-2.344989072066428620e-02,6.650272221187571338e-03
5.906572854847504973e-04,3.211896313104962747e-04,8.282348282372137965e-03,-1.037099127370537388e-02,1.767271690048350871e-02,1.000250909691202412e-03,5.817338309341672092e-03,1.808905557601222722e-02,-2.633559979333326834e-02,7.178478700072407452e-03
8.655665248104275509e-04,3.230273530325642102e-04,8.772552253607441772e-03,-1.151952187038341249e-02,1.953020879839025004e-02,1.321911604907003010e-03,6.406329567260566314e-03,1.999651409294771892e-02,-2.914501016789710144e-02,7.702255798047202839e-03
1.018688677621970053e-03,-2.178959246126261685e-04,9.184854143678963800e-03,-1.238589390212681621e-02,1.999927211773560101e-02,1.541617864337564313e-03,5.863944152459780318e-03,2.212696372548323201e-02,-3.251853970434315233e-02,9.702962298361150761e-03
1.127843620686189196e-03,-7.097064106616800608e-04,9.442696230588217346e-03,-1.305471070816835964e-02,2.066130318018545922e-02,1.714170449391723156e-03,5.283993471217857119e-03,2.412897921006762134e-02,-3.580785746556785359e-02,1.100267984550436402e-02
1.200091223870323239e-03,-1.179913659281999969e-03,9.728592297750112208e-03,-1.373079511510639540e-02,2.114242786092903476e-02,1.850413581684310933e-03,4.707890976973174400e-03,2.612563005992389262e-02,-3.909524178433106817e-02,1.244708870917690322e-02
